DATE,ENERGY,T2M,RH2M,CDD10,HDD18_3,ALLSKY,HOLIDAY,dayofweek,is_weekend,month,lag_1,lag_7
2016-01-08,4799.05,10.13,90.28000000000002,3.3600000000000003,195.84,0.96,0,4,0,1,4760.554,2639.858
2016-01-09,2914.316,6.27,91.15000000000002,0.0,309.84000000000003,1.34,1,5,1,1,4799.05,2750.866
2016-01-10,2960.565,8.81,87.08999999999999,0.0,230.39999999999998,1.01,1,6,1,1,2914.316,2729.562
2016-01-11,5105.393,5.53,82.84,0.0,283.68,2.05,0,0,0,1,2960.565,3216.653
2016-01-12,4699.891,3.31,87.71,0.0,358.79999999999995,1.89,0,1,0,1,5105.393,3112.78
2016-01-13,5501.409,4.33,83.55,0.0,332.15999999999997,1.64,0,2,0,1,4699.891,2833.189
2016-01-14,5219.941,5.25,90.23,0.0,305.52,0.89,0,3,0,1,5501.409,4760.554
2016-01-15,4975.019,1.72,84.0,0.0,392.40000000000003,2.01,0,4,0,1,5219.941,4799.05
2016-01-16,3043.008,0.15,81.41,0.0,402.48,2.61,1,5,1,1,4975.019,2914.316
2016-01-17,3108.9030000000002,1.24,74.47,0.0,385.68,2.09,1,6,1,1,3043.008,2960.565
2016-01-18,5453.053,3.14,88.81,0.0,350.4,1.66,0,0,0,1,3108.9030000000002,5105.393
2016-01-19,5466.32,2.03,84.45,0.0,378.0,1.72,0,1,0,1,5453.053,4699.891
2016-01-20,5592.066,2.12,93.84999999999998,0.0,386.15999999999997,1.6499999999999997,0,2,0,1,5466.32,5501.409
2016-01-21,5397.1990000000005,5.27,95.17,0.0,293.28000000000003,1.17,0,3,0,1,5592.066,5219.941
2016-01-22,5010.7519999999995,7.79,98.88,0.0,231.12,0.71,0,4,0,1,5397.1990000000005,4975.019
2016-01-23,2841.759,10.04,88.54,26.160000000000004,173.04,1.72,1,5,1,1,5010.7519999999995,3043.008
2016-01-24,2906.972,9.47,89.69,38.160000000000004,161.04,2.75,1,6,1,1,2841.759,3108.9030000000002
2016-01-25,5446.933,8.49,85.83999999999999,6.48,192.71999999999997,1.6499999999999997,1,0,0,1,2906.972,5453.053
2016-01-26,5408.586,7.04,88.79,0.0,240.24,2.43,1,1,0,1,5446.933,5466.32
2016-01-27,5629.526,6.14,86.53000000000002,0.0,251.28000000000003,1.42,1,2,0,1,5408.586,5592.066
2016-01-28,5689.4039999999995,4.79,92.32,0.0,320.64,0.79,1,3,0,1,5629.526,5397.1990000000005
2016-01-29,3250.214,5.61,79.38,0.0,289.68,1.53,1,4,0,1,5689.4039999999995,5010.7519999999995
2016-01-30,3155.163,3.48,89.83,0.0,365.28000000000003,2.08,1,5,1,1,3250.214,2841.759
2016-01-31,3108.552,7.7,92.32,0.0,228.0,1.4400000000000002,1,6,1,1,3155.163,2906.972
2016-02-01,5587.112,8.2,86.17,0.0,230.16,2.15,0,0,0,2,3108.552,5446.933
2016-02-02,5515.9529999999995,7.02,84.79,0.0,238.07999999999998,1.01,0,1,0,2,5587.112,5408.586
2016-02-03,5473.013,4.75,78.75,0.0,309.84000000000003,2.62,0,2,0,2,5515.9529999999995,5629.526
2016-02-04,5429.716,3.75,74.29,0.0,314.4,3.35,0,3,0,2,5473.013,5689.4039999999995
2016-02-05,5235.056,4.33,74.47,0.0,301.92,3.14,0,4,0,2,5429.716,3250.214
2016-02-06,3115.25,5.34,83.67,0.0,294.0,2.24,1,5,1,2,5235.056,3155.163
2016-02-07,3060.39,4.05,84.21,0.0,336.24,2.67,1,6,1,2,3115.25,3108.552
2016-02-08,5513.267,7.93,88.83999999999999,0.0,238.56,1.82,0,0,0,2,3060.39,5587.112
2016-02-09,5429.101,7.82,89.40000000000002,0.0,247.92000000000002,0.7600000000000001,0,1,0,2,5513.267,5515.9529999999995
2016-02-10,5402.6630000000005,8.26,90.08,0.0,218.16,1.96,0,2,0,2,5429.101,5473.013
2016-02-11,5335.407,8.99,84.2,3.3600000000000003,195.84,2.78,0,3,0,2,5402.6630000000005,5429.716
2016-02-12,5007.01,10.33,90.84999999999998,2.88,196.32,0.7600000000000001,0,4,0,2,5335.407,5235.056
2016-02-13,2919.877,10.9,86.90000000000002,30.240000000000002,168.96,1.58,1,5,1,2,5007.01,3115.25
2016-02-14,2965.699,3.8800000000000003,79.02,0.0,340.56,2.51,1,6,1,2,2919.877,3060.39
2016-02-15,5564.637,2.1,78.19,0.0,396.48,2.7000000000000006,0,0,0,2,2965.699,5513.267
2016-02-16,5924.6269999999995,0.0,74.94,0.0,421.91999999999996,2.78,0,1,0,2,5564.637,5429.101
2016-02-17,6566.08,0.02,82.09,0.0,424.32,3.7900000000000005,0,2,0,2,5924.6269999999995,5402.6630000000005
2016-02-18,6182.053,1.97,80.19,0.0,389.52,2.29,0,3,0,2,6566.08,5335.407
2016-02-19,5470.709,2.23,64.02,0.0,367.20000000000005,4.19,0,4,0,2,6182.053,5007.01
2016-02-20,3043.238,5.33,59.94,0.0,287.52,4.15,1,5,1,2,5470.709,2919.877
2016-02-21,3028.985,4.98,61.28,0.0,294.0,3.89,1,6,1,2,3043.238,2965.699
2016-02-22,5402.405,5.3,72.06,0.0,280.56,3.97,0,0,0,2,3028.985,5564.637
2016-02-23,5395.467,5.37,86.41000000000001,0.0,270.48,4.18,0,1,0,2,5402.405,5924.6269999999995
2016-02-24,5512.465,5.25,89.32,0.0,296.88,2.86,0,2,0,2,5395.467,6566.08
2016-02-25,5521.558,5.06,81.94,0.0,298.56,2.37,0,3,0,2,5512.465,6182.053
2016-02-26,5301.888,3.7999999999999994,90.86,0.0,337.92,1.14,0,4,0,2,5521.558,5470.709
2016-02-27,2973.405,2.2,74.31,0.0,383.04,2.6,1,5,1,2,5301.888,3043.238
2016-02-28,2921.556,3.57,78.7,0.0,348.96,1.97,1,6,1,2,2973.405,3028.985
2016-02-29,5485.961,2.29,73.17,0.0,347.28000000000003,4.28,0,0,0,2,2921.556,5402.405
2016-03-01,5642.495,3.8800000000000003,71.56,0.0,320.15999999999997,4.33,0,1,0,3,5485.961,5395.467
2016-03-02,5533.162,5.61,83.52,0.0,263.28000000000003,4.25,0,2,0,3,5642.495,5512.465
2016-03-03,5307.498,4.77,77.67,0.0,302.88,4.62,0,3,0,3,5533.162,5521.558
2016-03-04,5133.146,4.16,88.39,0.0,311.04,2.33,0,4,0,3,5307.498,5301.888
2016-03-05,3100.608,2.49,78.18,0.0,361.68,3.49,1,5,1,3,5133.146,2973.405
2016-03-06,3021.363,2.94,77.34,0.0,357.84000000000003,3.43,1,6,1,3,3100.608,2921.556
2016-03-07,5295.39,3.58,79.75,0.0,344.64,3.18,0,0,0,3,3021.363,5485.961
2016-03-08,5702.643,3.1199999999999997,75.76,0.0,349.68,3.41,0,1,0,3,5295.39,5642.495
2016-03-09,5764.795,3.68,80.53,0.0,318.96,2.38,0,2,0,3,5702.643,5533.162
2016-03-10,5752.2210000000005,3.65,74.62,0.0,334.08,3.24,0,3,0,3,5764.795,5307.498
2016-03-11,5317.358,3.83,74.79,0.0,318.96,2.5,0,4,0,3,5752.2210000000005,5133.146
2016-03-12,3152.395,3.91,71.1,0.0,312.71999999999997,4.88,1,5,1,3,5317.358,3100.608
2016-03-13,3184.724,3.9,66.86,0.0,315.84000000000003,5.400000000000001,1,6,1,3,3152.395,3021.363
2016-03-14,5410.941,3.08,68.75,0.0,352.56,4.62,0,0,0,3,3184.724,5295.39
2016-03-15,5712.989,3.73,62.4,0.0,338.4,4.65,0,1,0,3,5410.941,5702.643
2016-03-16,5521.102,5.2,63.47,0.0,286.56,5.3,0,2,0,3,5712.989,5764.795
2016-03-17,5476.532,5.14,69.64,0.0,306.24,4.44,0,3,0,3,5521.102,5752.2210000000005
2016-03-18,5260.9220000000005,5.31,80.77,0.0,322.79999999999995,2.77,0,4,0,3,5476.532,5317.358
2016-03-19,2907.464,6.02,85.15,0.0,279.6,2.35,1,5,1,3,5260.9220000000005,3152.395
2016-03-20,2849.002,6.7,77.44,0.0,258.0,3.4,1,6,1,3,2907.464,3184.724
2016-03-21,2851.404,6.36,79.16,0.0,267.6,3.2900000000000005,1,0,0,3,2849.002,5410.941
2016-03-22,2961.436,6.86,73.0,0.0,261.84000000000003,3.8800000000000003,1,1,0,3,2851.404,5712.989
2016-03-23,3030.966,5.0,69.12,0.0,300.48,2.59,1,2,0,3,2961.436,5521.102
2016-03-24,2812.745,6.38,67.69,0.0,256.32,6.03,1,3,0,3,3030.966,5476.532
2016-03-25,2767.381,7.03,87.06,0.0,260.64,2.64,1,4,0,3,2812.745,5260.9220000000005
2016-03-26,2688.811,9.73,82.38,13.200000000000001,186.0,4.61,1,5,1,3,2767.381,2907.464
2016-03-27,2552.131,6.58,70.68,0.0,253.0,5.04,1,6,1,3,2688.811,2849.002
2016-03-28,4759.917,7.77,87.77,0.0,238.56,2.5,0,0,0,3,2552.131,2851.404
2016-03-29,4822.332,9.8,80.65,10.8,188.39999999999998,4.21,0,1,0,3,4759.917,2961.436
2016-03-30,4844.709,10.65,66.66,41.28,157.92000000000002,5.75,0,2,0,3,4822.332,3030.966
2016-03-31,5341.964,4.5,75.92,0.0,345.6,3.28,0,3,0,3,4844.709,2812.745
2016-04-01,5196.299,4.4,64.49,0.0,320.4,6.150000000000001,0,4,0,4,5341.964,2767.381
2016-04-02,2937.083,6.64,58.60999999999999,0.0,287.28000000000003,5.04,1,5,1,4,5196.299,2688.811
2016-04-03,2861.963,7.07,74.58,0.0,259.44,2.5,1,6,1,4,2937.083,2552.131
2016-04-04,5301.187,5.43,86.58999999999999,0.0,295.68,2.27,0,0,0,4,2861.963,4759.917
2016-04-05,5264.423,6.18,72.45,0.0,268.79999999999995,4.96,0,1,0,4,5301.187,4822.332
2016-04-06,5326.7519999999995,7.7,67.07,0.0,228.95999999999998,6.68,0,2,0,4,5264.423,4844.709
2016-04-07,5228.995,8.19,67.79,0.0,218.39999999999998,6.41,0,3,0,4,5326.7519999999995,5341.964
2016-04-08,5345.92,5.24,64.64,0.0,301.44,4.78,0,4,0,4,5228.995,5196.299
2016-04-09,3147.768,6.919999999999999,73.91,0.0,280.79999999999995,5.15,1,5,1,4,5345.92,2937.083
2016-04-10,3121.276,6.2,74.77,0.0,270.24,4.83,1,6,1,4,3147.768,2861.963
2016-04-11,5290.1140000000005,6.48,74.63,0.0,278.15999999999997,3.86,0,0,0,4,3121.276,5301.187
2016-04-12,5371.264,7.09,78.4,0.0,260.64,2.97,0,1,0,4,5290.1140000000005,5264.423
2016-04-13,5193.295,8.07,72.91,0.0,228.24,5.77,0,2,0,4,5371.264,5326.7519999999995
2016-04-14,5072.335,10.51,77.83,14.879999999999999,184.32,3.47,0,3,0,4,5193.295,5228.995
2016-04-15,4681.2029999999995,10.78,79.02,29.04,170.16,5.18,0,4,0,4,5072.335,5345.92
2016-04-16,2815.947,10.0,80.87,0.0,199.92000000000002,3.36,1,5,1,4,4681.2029999999995,3147.768
2016-04-17,2811.59,8.56,73.62,0.0,218.88,5.68,1,6,1,4,2815.947,3121.276
2016-04-18,4175.963,10.800000000000002,63.53,14.879999999999999,184.32,7.169999999999999,0,0,0,4,2811.59,5290.1140000000005
2016-04-19,3933.878,12.089999999999998,77.82,81.84,117.35999999999999,0.94,0,1,0,4,4175.963,5371.264
2016-04-20,4183.184,10.41,81.76,24.48,174.72,2.78,0,2,0,4,3933.878,5193.295
2016-04-21,4037.169,10.42,73.38,30.48,168.72,5.419999999999999,0,3,0,4,4183.184,5072.335
2016-04-22,4076.084,10.4,74.59,26.160000000000004,173.04,4.78,0,4,0,4,4037.169,4681.2029999999995
2016-04-23,2770.173,10.26,75.29,6.720000000000001,192.48,4.45,1,5,1,4,4076.084,2815.947
2016-04-24,2693.568,9.47,68.58,7.4399999999999995,191.76,4.56,1,6,1,4,2770.173,2811.59
2016-04-25,3870.579,9.16,51.85999999999999,0.0,238.79999999999998,7.71,0,0,0,4,2693.568,4175.963
2016-04-26,3827.032,11.76,61.91,39.12,160.07999999999998,7.44,0,1,0,4,3870.579,3933.878
2016-04-27,4018.644,9.77,74.29,11.52,187.68,5.12,0,2,0,4,3827.032,4183.184
2016-04-28,3921.4210000000003,9.09,65.47,0.0,206.64,6.5,0,3,0,4,4018.644,4037.169
2016-04-29,3768.261,10.16,64.66,0.0,203.28000000000003,6.39,0,4,0,4,3921.4210000000003,4076.084
2016-04-30,2765.045,8.11,58.169999999999995,0.0,235.68,7.32,1,5,1,4,3768.261,2770.173
2016-05-01,2786.526,7.18,55.02,0.0,263.76,7.73,1,6,1,5,2765.045,2693.568
2016-05-02,2849.05,9.74,53.29,0.0,199.92000000000002,7.8,1,0,0,5,2786.526,3870.579
2016-05-03,3755.431,12.29,54.12,58.08,141.12,7.79,0,1,0,5,2849.05,3827.032
2016-05-04,3648.869,15.9,50.32,125.28,73.92,7.330000000000001,0,2,0,5,3755.431,4018.644
2016-05-05,3587.945,14.910000000000002,63.78,150.0,49.199999999999996,5.21,0,3,0,5,3648.869,3921.4210000000003
2016-05-06,3390.977,12.300000000000002,77.32,69.36,129.84,4.16,0,4,0,5,3587.945,3768.261
2016-05-07,2692.173,11.79,73.26,59.760000000000005,139.44,5.0,1,5,1,5,3390.977,2765.045
2016-05-08,2617.89,11.51,73.35,49.67999999999999,149.52,2.52,1,6,1,5,2692.173,2786.526
2016-05-09,3494.584,10.9,78.65,42.72,156.48,3.18,0,0,0,5,2617.89,2849.05
2016-05-10,3637.458,9.76,79.92,9.84,189.35999999999999,4.91,0,1,0,5,3494.584,3755.431
2016-05-11,3783.838,10.2,72.02,19.919999999999998,179.28,5.04,0,2,0,5,3637.458,3648.869
2016-05-12,3789.475,9.65,76.39,11.040000000000001,188.16,4.95,0,3,0,5,3783.838,3587.945
2016-05-13,2983.861,10.46,76.72,1.6800000000000002,197.52,3.23,0,4,0,5,3789.475,3390.977
2016-05-14,2872.398,12.69,72.69,60.72,138.48,3.7000000000000006,1,5,1,5,2983.861,2692.173
2016-05-15,2762.277,12.94,69.32,79.92,119.28,5.54,1,6,1,5,2872.398,2617.89
2016-05-16,3531.575,12.910000000000002,61.32,66.0,133.2,8.03,0,0,0,5,2762.277,3494.584
2016-05-17,3573.329,15.11,60.32,116.39999999999999,82.80000000000001,6.13,0,1,0,5,3531.575,3637.458
2016-05-18,3416.029,15.57,60.94,137.52,61.67999999999999,7.830000000000001,0,2,0,5,3573.329,3783.838
2016-05-19,3618.9139999999998,15.13,66.59,118.80000000000001,80.4,8.08,0,3,0,5,3416.029,3789.475
2016-05-20,3521.709,17.81,55.84,170.16,29.04,8.04,0,4,0,5,3618.9139999999998,2983.861
2016-05-21,2847.974,17.64,63.59,188.88,10.32,6.0,1,5,1,5,3521.709,2872.398
2016-05-22,2787.928,13.24,57.98,63.599999999999994,135.60000000000002,7.8,1,6,1,5,2847.974,2762.277
2016-05-23,3467.081,12.26,48.91,47.519999999999996,151.68,6.27,0,0,0,5,2787.928,3531.575
2016-05-24,3554.955,15.26,58.32,135.35999999999999,63.84,6.48,0,1,0,5,3467.081,3573.329
2016-05-25,3358.48,14.38,65.62,108.96000000000001,90.24,6.400000000000001,0,2,0,5,3554.955,3416.029
2016-05-26,3313.767,15.33,63.02,125.03999999999999,74.16,6.02,0,3,0,5,3358.48,3618.9139999999998
2016-05-27,3218.425,15.85,58.04999999999999,147.12,52.08,6.919999999999999,0,4,0,5,3313.767,3521.709
2016-05-28,2731.668,12.96,73.78,84.96000000000001,114.24,2.57,1,5,1,5,3218.425,2847.974
2016-05-29,2697.567,12.270000000000001,72.02,72.24,126.96000000000001,5.33,1,6,1,5,2731.668,2787.928
2016-05-30,3418.443,12.46,64.17,54.0,145.2,5.43,0,0,0,5,2697.567,3467.081
2016-05-31,3448.059,14.050000000000002,59.27,93.6,105.60000000000001,6.78,0,1,0,5,3418.443,3554.955
2016-06-01,3461.823,14.28,49.53,90.24,108.96000000000001,8.66,0,2,0,6,3448.059,3358.48
2016-06-02,3518.618,16.79,51.669999999999995,133.2,66.0,8.42,0,3,0,6,3461.823,3313.767
2016-06-03,3369.311,17.4,62.57,187.92000000000002,11.28,7.400000000000001,0,4,0,6,3518.618,3218.425
2016-06-04,2829.18,17.61,63.54999999999999,173.04,26.160000000000004,8.17,1,5,1,6,3369.311,2731.668
2016-06-05,2772.417,18.32,59.46,194.88,4.32,7.03,1,6,1,6,2829.18,2697.567
2016-06-06,3340.753,18.09,63.35999999999999,206.88,0.0,7.82,0,0,0,6,2772.417,3418.443
2016-06-07,3509.658,20.77,53.080000000000005,258.0,0.0,8.28,0,1,0,6,3340.753,3448.059
2016-06-08,3659.767,21.790000000000003,52.28,276.96,0.0,8.46,0,2,0,6,3509.658,3461.823
2016-06-09,6072.415,22.350000000000005,54.85999999999999,290.4,0.0,8.02,0,3,0,6,3659.767,3518.618
2016-06-10,6188.733,19.01,63.5,217.92000000000002,0.0,6.81,0,4,0,6,6072.415,3369.311
2016-06-11,4341.781,17.86,60.37,193.44,5.76,8.3,1,5,1,6,6188.733,2829.18
2016-06-12,4268.26,19.35,62.22,209.76,0.0,7.650000000000001,1,6,1,6,4341.781,2772.417
2016-06-13,6168.556,19.77,60.07,244.79999999999998,0.0,7.79,0,0,0,6,4268.26,3340.753
2016-06-14,5493.811,15.58,63.94,132.48,66.72,6.400000000000001,0,1,0,6,6168.556,3509.658
2016-06-15,5385.699,12.5,67.31,71.28,127.92,4.07,0,2,0,6,5493.811,3659.767
2016-06-16,4606.886,12.33,67.69,59.28,139.92000000000002,3.75,0,3,0,6,5385.699,6072.415
2016-06-17,3948.998,12.87,67.96,65.28,133.92000000000002,4.65,0,4,0,6,4606.886,6188.733
2016-06-18,2730.923,13.9,59.89000000000001,87.12,112.08,6.2,1,5,1,6,3948.998,4341.781
2016-06-19,2671.502,15.589999999999998,60.79999999999999,129.84,69.36,8.27,1,6,1,6,2730.923,4268.26
2016-06-20,4883.9,19.96,53.98,220.56,0.0,8.27,0,0,0,6,2671.502,6168.556
2016-06-21,5361.446,24.06,46.31,319.44,0.0,8.23,0,1,0,6,4883.9,5493.811
2016-06-22,5914.665,24.040000000000003,40.67,334.56,0.0,8.4,0,2,0,6,5361.446,5385.699
2016-06-23,5957.166,22.09,49.65,285.36,0.0,8.11,0,3,0,6,5914.665,4606.886
2016-06-24,5643.935,21.600000000000005,54.20000000000001,287.52,0.0,6.739999999999999,0,4,0,6,5957.166,3948.998
2016-06-25,2896.4,18.6,58.70000000000001,226.07999999999998,0.0,8.36,1,5,1,6,5643.935,2730.923
2016-06-26,2835.861,17.32,55.10999999999999,196.32,2.88,8.27,1,6,1,6,2896.4,2671.502
2016-06-27,5539.105,19.24,47.919999999999995,222.24,0.0,8.37,1,0,0,6,2835.861,4883.9
2016-06-28,6055.8009999999995,21.679999999999996,45.60999999999999,275.76,0.0,8.33,1,1,0,6,5539.105,5361.446
2016-06-29,5973.561,21.27,50.34,270.48,0.0,8.24,1,2,0,6,6055.8009999999995,5914.665
2016-06-30,5655.378,21.51,50.919999999999995,271.44,0.0,8.2,1,3,0,6,5973.561,5957.166
2016-07-01,5467.445,22.01,49.330000000000005,285.36,0.0,8.49,1,4,0,7,5655.378,5643.935
2016-07-02,2906.671,20.95,53.88,267.36,0.0,8.37,1,5,1,7,5467.445,2896.4
2016-07-03,2860.355,21.570000000000004,44.54999999999999,279.36,0.0,8.49,1,6,1,7,2906.671,2835.861
2016-07-04,5667.629,21.850000000000005,57.0,296.88,0.0,6.96,0,0,0,7,2860.355,5539.105
2016-07-05,5629.787,22.86,58.15,312.0,0.0,7.32,0,1,0,7,5667.629,6055.8009999999995
2016-07-06,5786.498,23.41,55.04,312.71999999999997,0.0,8.3,0,2,0,7,5629.787,5973.561
2016-07-07,5513.983,22.95,60.45000000000001,305.04,0.0,6.54,0,3,0,7,5786.498,5655.378
2016-07-08,5772.437,24.23,51.27,342.71999999999997,0.0,8.21,0,4,0,7,5513.983,5467.445
2016-07-09,3052.728,25.24,48.330000000000005,357.36,0.0,8.14,1,5,1,7,5772.437,2906.671
2016-07-10,2927.369,25.73,46.39000000000001,380.64,0.0,8.16,1,6,1,7,3052.728,2860.355
2016-07-11,5740.87,22.36,49.66,296.15999999999997,0.0,7.900000000000001,0,0,0,7,2927.369,5667.629
2016-07-12,5311.245,19.11,51.98,230.88,0.0,8.27,0,1,0,7,5740.87,5629.787
2016-07-13,4913.711,16.33,48.79999999999999,163.2,36.0,8.51,0,2,0,7,5311.245,5786.498
2016-07-14,5083.43,16.32,46.62,157.2,42.0,8.42,0,3,0,7,4913.711,5513.983
2016-07-15,5030.101,17.89,40.74,197.28000000000003,1.92,8.55,0,4,0,7,5083.43,5772.437
2016-07-16,2832.859,21.37,38.82,267.36,0.0,8.36,1,5,1,7,5030.101,3052.728
2016-07-17,2840.637,24.67,34.43,339.84000000000003,0.0,8.28,1,6,1,7,2832.859,2927.369
2016-07-18,6137.173,26.540000000000003,29.820000000000004,399.59999999999997,0.0,8.21,1,0,0,7,2840.637,5740.87
2016-07-19,5939.433,26.11,32.06,371.76,0.0,8.21,1,1,0,7,6137.173,5311.245
2016-07-20,5722.148,25.23,37.16,367.44,0.0,7.87,1,2,0,7,5939.433,4913.711
2016-07-21,5596.387,21.58,52.03,280.32,0.0,7.87,1,3,0,7,5722.148,5083.43
2016-07-22,5151.429,20.35,52.85,262.79999999999995,0.0,8.05,1,4,0,7,5596.387,5030.101
2016-07-23,2933.516,19.81,54.21,246.48,0.0,7.98,1,5,1,7,5151.429,2832.859
2016-07-24,2864.214,21.07,45.37,272.64,0.0,8.05,1,6,1,7,2933.516,2840.637
2016-07-25,5337.274,22.73,42.97,304.79999999999995,0.0,8.08,1,0,0,7,2864.214,6137.173
2016-07-26,5527.782,24.24,44.66,348.48,0.0,7.919999999999999,1,1,0,7,5337.274,5939.433
2016-07-27,5230.415,22.31,47.41,314.4,0.0,7.75,1,2,0,7,5527.782,5722.148
2016-07-28,5238.717,23.23,41.85,317.52,0.0,7.75,1,3,0,7,5230.415,5596.387
2016-07-29,5230.007,25.69,39.02,381.36,0.0,7.47,1,4,0,7,5238.717,5151.429
2016-07-30,2484.162,25.48,38.03,374.4,0.0,7.78,1,5,1,7,5230.007,2933.516
2016-07-31,2473.198,21.7,55.79999999999999,289.20000000000005,0.0,7.260000000000001,1,6,1,7,2484.162,2864.214
2016-08-01,3639.529,22.08,47.15,290.15999999999997,0.0,7.73,1,0,0,8,2473.198,5337.274
2016-08-02,3767.754,23.820000000000004,39.63,331.20000000000005,0.0,7.78,1,1,0,8,3639.529,5527.782
2016-08-03,3843.469,24.53,38.12,346.79999999999995,0.0,7.73,1,2,0,8,3767.754,5230.415
2016-08-04,3672.43,22.7,53.88,309.84000000000003,0.0,7.19,1,3,0,8,3843.469,5238.717
2016-08-05,3483.261,20.41,47.51,260.88,0.0,7.66,1,4,0,8,3672.43,5230.007
2016-08-06,2451.646,21.21,40.44,282.0,0.0,7.77,1,5,1,8,3483.261,2484.162
2016-08-07,2482.224,22.76,40.61,314.88,0.0,7.669999999999999,1,6,1,8,2451.646,2473.198
2016-08-08,3823.916,23.47,42.42,326.88,0.0,7.580000000000001,1,0,0,8,2482.224,3639.529
2016-08-09,3431.148,20.5,53.69,260.15999999999997,0.0,7.29,1,1,0,8,3823.916,3767.754
2016-08-10,3219.085,17.07,46.830000000000005,189.35999999999999,9.84,7.47,1,2,0,8,3431.148,3843.469
2016-08-11,3170.604,17.36,45.82,176.88,22.32,7.400000000000001,1,3,0,8,3219.085,3672.43
2016-08-12,3398.035,21.32,38.0,261.6,0.0,7.19,1,4,0,8,3170.604,3483.261
2016-08-13,2423.878,24.48,30.42,347.28000000000003,0.0,7.34,1,5,1,8,3398.035,2451.646
2016-08-14,2447.42,25.679999999999996,32.73,368.64,0.0,6.510000000000001,1,6,1,8,2423.878,2482.224
2016-08-15,3674.632,25.58,32.4,366.48,0.0,6.81,1,0,0,8,2447.42,3823.916
2016-08-16,4346.249,24.19,38.68,333.12,0.0,6.89,1,1,0,8,3674.632,3431.148
2016-08-17,4228.464,21.88,48.0,298.56,0.0,6.25,1,2,0,8,4346.249,3219.085
2016-08-18,4170.646,22.320000000000004,47.37,293.52,0.0,7.02,1,3,0,8,4228.464,3170.604
2016-08-19,4219.923,22.55,47.54999999999999,297.84000000000003,0.0,6.34,1,4,0,8,4170.646,3398.035
2016-08-20,2344.573,20.07,53.14000000000001,252.95999999999998,0.0,6.830000000000001,1,5,1,8,4219.923,2423.878
2016-08-21,2313.255,19.62,44.77,239.04000000000002,0.0,6.96,1,6,1,8,2344.573,2447.42
2016-08-22,4442.176,23.790000000000003,34.87,318.71999999999997,0.0,7.010000000000001,1,0,0,8,2313.255,3674.632
2016-08-23,4721.825,26.62,37.18,395.76,0.0,6.68,1,1,0,8,4442.176,4346.249
2016-08-24,4909.269,26.52,33.21,397.43999999999994,0.0,6.68,1,2,0,8,4721.825,4228.464
2016-08-25,4724.138,26.0,30.679999999999996,377.76,0.0,6.59,1,3,0,8,4909.269,4170.646
2016-08-26,4041.605,23.53,41.56,327.84000000000003,0.0,4.61,1,4,0,8,4724.138,4219.923
2016-08-27,2191.62,25.2,39.1,381.36,0.0,6.62,1,5,1,8,4041.605,2344.573
2016-08-28,2179.383,23.12,46.04,324.71999999999997,0.0,6.53,1,6,1,8,2191.62,2313.255
2016-08-29,2510.585,19.59,56.669999999999995,252.71999999999997,0.0,6.599999999999999,1,0,0,8,2179.383,4442.176
2016-08-30,4035.886,19.33,49.76,236.16,0.0,6.53,1,1,0,8,2510.585,4721.825
2016-08-31,3804.07,20.62,52.330000000000005,260.4,0.0,6.419999999999999,1,2,0,8,4035.886,4909.269
2016-09-01,3892.904,23.19,47.85999999999999,324.48,0.0,6.06,1,3,0,9,3804.07,4724.138
2016-09-02,4107.795,24.92,38.16,359.28000000000003,0.0,6.28,1,4,0,9,3892.904,4041.605
2016-09-03,2366.473,25.87,37.39,380.64,0.0,6.150000000000001,1,5,1,9,4107.795,2191.62
2016-09-04,2373.307,25.59,35.59,382.56,0.0,5.900000000000001,1,6,1,9,2366.473,2179.383
2016-09-05,4863.194,24.88,36.02,368.15999999999997,0.0,6.239999999999999,0,0,0,9,2373.307,2510.585
2016-09-06,4949.9,27.22,29.14,418.56000000000006,0.0,6.05,0,1,0,9,4863.194,4035.886
2016-09-07,5103.008,27.350000000000005,26.51,419.52,0.0,6.19,0,2,0,9,4949.9,3804.07
2016-09-08,4290.392,20.99,56.35,289.92,0.0,5.94,0,3,0,9,5103.008,3892.904
2016-09-09,4313.616,20.12,51.24,242.16,0.0,5.91,0,4,0,9,4290.392,4107.795
2016-09-10,2383.38,21.13,46.37,266.88,0.0,5.79,1,5,1,9,4313.616,2366.473
2016-09-11,2385.511,22.44,41.98,306.24,0.0,5.87,1,6,1,9,2383.38,2373.307
2016-09-12,4859.246,23.31,34.63,327.84000000000003,0.0,5.86,0,0,0,9,2385.511,4863.194
2016-09-13,4260.522,16.66,61.28,143.76,55.44,2.09,0,1,0,9,4859.246,4949.9
2016-09-14,4166.498,11.75,67.15,61.199999999999996,138.0,3.2900000000000005,0,2,0,9,4260.522,5103.008
2016-09-15,4132.949,13.06,67.04,87.12,112.08,2.7000000000000006,0,3,0,9,4166.498,4290.392
2016-09-16,4105.514,15.050000000000002,67.97,129.60000000000002,69.6,4.93,0,4,0,9,4132.949,4313.616
2016-09-17,2489.747,12.770000000000001,70.22,80.88,118.32,3.98,1,5,1,9,4105.514,2383.38
2016-09-18,2486.307,13.770000000000001,61.52,107.03999999999999,92.16,5.59,1,6,1,9,2489.747,2385.511
2016-09-19,4323.925,14.28,59.35,117.84,81.36,5.580000000000001,0,0,0,9,2486.307,4859.246
2016-09-20,4428.55,15.36,61.6,150.24,48.96,5.5,0,1,0,9,4323.925,4260.522
