DATE,ENERGY,HDD18_3,CDD0,CDD10,PRECTOT,RH2M,T2M,T2M_MIN,T2M_MAX,ALLSKY,HOLIDAY,hour,dayofweek,is_weekend,month,lag_1,lag_24,rolling_mean_24,rolling_std_24
2017-11-29 00:00:00,142.159,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,0,2,0,11,138.944,140.031,234.8887083333333,87.89727487860657
2017-11-29 01:00:00,139.424,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,1,2,0,11,142.159,142.795,234.74824999999998,88.0533922395468
2017-11-29 02:00:00,139.734,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,2,2,0,11,139.424,141.924,234.657,88.15484495058139
2017-11-29 03:00:00,154.045,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,3,2,0,11,139.734,140.686,235.213625,87.57597287613346
2017-11-29 04:00:00,219.399,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,4,2,0,11,154.045,141.878,238.44366666666664,85.3860392288376
2017-11-29 05:00:00,198.709,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,5,2,0,11,219.399,161.109,240.01033333333336,84.24269479084452
2017-11-29 06:00:00,250.316,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,6,2,0,11,198.709,186.632,242.66383333333332,83.4878544125192
2017-11-29 07:00:00,228.877,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,7,2,0,11,250.316,237.271,242.31408333333331,83.52900056445847
2017-11-29 08:00:00,283.045,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,8,2,0,11,228.877,295.539,241.7935,83.22122747650297
2017-11-29 09:00:00,325.457,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,9,2,0,11,283.045,339.104,241.224875,82.57151313140616
2017-11-29 10:00:00,357.603,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,10,2,0,11,325.457,362.244,241.03150000000002,82.28069715732755
2017-11-29 11:00:00,340.098,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,11,2,0,11,357.603,372.479,239.68229166666666,80.27253559212943
2017-11-29 12:00:00,332.95,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,12,2,0,11,340.098,346.941,239.09933333333333,79.50688186055717
2017-11-29 13:00:00,315.261,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,13,2,0,11,332.95,348.65,237.70812500000002,77.77999013399752
2017-11-29 14:00:00,290.353,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,14,2,0,11,315.261,309.761,236.89945833333334,77.09618198575713
2017-11-29 15:00:00,283.681,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,15,2,0,11,290.353,279.522,237.07275,77.20075473513259
2017-11-29 16:00:00,291.546,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,16,2,0,11,283.681,287.84,237.22716666666668,77.31034276195649
2017-11-29 17:00:00,292.338,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,17,2,0,11,291.546,296.031,237.07329166666668,77.19179786597135
2017-11-29 18:00:00,282.119,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,18,2,0,11,292.338,285.923,236.91479166666667,77.09097196056395
2017-11-29 19:00:00,240.219,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,19,2,0,11,282.119,249.874,236.51250000000002,77.04558380143881
2017-11-29 20:00:00,184.05,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,20,2,0,11,240.219,153.685,237.77770833333332,75.86658963199598
2017-11-29 21:00:00,159.101,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,21,2,0,11,184.05,139.866,238.57916666666665,74.88249126910013
2017-11-29 22:00:00,139.542,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,22,2,0,11,159.101,136.472,238.70708333333334,74.70289170290232
2017-11-29 23:00:00,139.684,15.74,2.56,0.0,0.81,86.26,1.45,-1.56,6.68,2.04,0,23,2,0,11,139.542,138.944,238.73791666666668,74.66006501407556
2017-11-30 00:00:00,137.64,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,0,3,0,11,139.684,142.159,238.54962500000002,74.91947352400656
2017-11-30 01:00:00,141.798,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,1,3,0,11,137.64,139.424,238.6485416666667,74.784352403649
2017-11-30 02:00:00,141.571,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,2,3,0,11,141.798,139.734,238.72508333333334,74.67957852453132
2017-11-30 03:00:00,140.612,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,3,3,0,11,141.571,154.045,238.165375,75.38880362137435
2017-11-30 04:00:00,142.745,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,4,3,0,11,140.612,219.399,234.97145833333335,77.80351339165426
2017-11-30 05:00:00,153.616,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,5,3,0,11,142.745,198.709,233.09258333333332,79.24834784064073
2017-11-30 06:00:00,195.969,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,6,3,0,11,153.616,250.316,230.828125,79.5108312164009
2017-11-30 07:00:00,225.487,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,7,3,0,11,195.969,228.877,230.68687500000001,79.51745893789857
2017-11-30 08:00:00,283.092,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,8,3,0,11,225.487,283.045,230.68883333333335,79.51880502976942
2017-11-30 09:00:00,320.025,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,9,3,0,11,283.092,325.457,230.4625,79.24459766142992
2017-11-30 10:00:00,343.701,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,10,3,0,11,320.025,357.603,229.88325,78.32025734805383
2017-11-30 11:00:00,343.39,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,11,3,0,11,343.701,340.098,230.02041666666665,78.52429199875641
2017-11-30 12:00:00,343.976,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,12,3,0,11,343.39,332.95,230.47983333333332,79.18217638138597
2017-11-30 13:00:00,325.991,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,13,3,0,11,343.976,315.261,230.92691666666664,79.71021750878157
2017-11-30 14:00:00,304.954,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,14,3,0,11,325.991,290.353,231.53529166666667,80.23747325635058
2017-11-30 15:00:00,287.286,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,15,3,0,11,304.954,283.681,231.68550000000002,80.34264223664408
2017-11-30 16:00:00,299.933,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,16,3,0,11,287.286,291.546,232.03495833333332,80.63205064687426
2017-11-30 17:00:00,301.282,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,17,3,0,11,299.933,292.338,232.40762500000002,80.94294754563346
2017-11-30 18:00:00,295.536,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,18,3,0,11,301.282,282.119,232.9666666666667,81.3465393516708
2017-11-30 19:00:00,248.458,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,19,3,0,11,295.536,240.219,233.30995833333336,81.39584552291146
2017-11-30 20:00:00,190.861,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,20,3,0,11,248.458,184.05,233.59375,81.22833143475303
2017-11-30 21:00:00,155.122,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,21,3,0,11,190.861,159.101,233.42795833333332,81.39088403633268
2017-11-30 22:00:00,135.553,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,22,3,0,11,155.122,139.542,233.26175,81.59476203044238
2017-11-30 23:00:00,135.972,16.36,1.94,0.0,0.23,84.58,0.55,-2.61,6.5,2.34,0,23,3,0,11,135.553,139.684,233.10708333333332,81.78315586801513
2017-12-01 00:00:00,134.176,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,0,4,0,12,135.972,137.64,232.96275000000003,81.961825871535
2017-12-01 01:00:00,136.848,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,1,4,0,12,134.176,141.798,232.7565,82.20706975098705
2017-12-01 02:00:00,137.187,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,2,4,0,12,136.848,141.571,232.57383333333334,82.4230830905099
2017-12-01 03:00:00,137.227,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,3,4,0,12,137.187,140.612,232.43279166666665,82.5900164542386
2017-12-01 04:00:00,138.536,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,4,4,0,12,137.227,142.745,232.25741666666667,82.79296288354706
2017-12-01 05:00:00,145.993,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,5,4,0,12,138.536,153.616,231.93979166666668,83.12174781659319
2017-12-01 06:00:00,189.685,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,6,4,0,12,145.993,195.969,231.67795833333332,83.24978085542699
2017-12-01 07:00:00,219.895,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,7,4,0,12,189.685,225.487,231.44495833333335,83.27568294081547
2017-12-01 08:00:00,284.319,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,8,4,0,12,219.895,283.092,231.49608333333333,83.30913884099213
2017-12-01 09:00:00,312.52,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,9,4,0,12,284.319,320.025,231.18337499999998,82.97580821923964
2017-12-01 10:00:00,319.685,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,10,4,0,12,312.52,343.701,230.18270833333335,81.69480291143056
2017-12-01 11:00:00,339.802,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,11,4,0,12,319.685,343.39,230.03320833333336,81.48163322944308
2017-12-01 12:00:00,349.33,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,12,4,0,12,339.802,343.976,230.25629166666667,81.81380532939788
2017-12-01 13:00:00,326.15,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,13,4,0,12,349.33,325.991,230.26291666666665,81.82190068834741
2017-12-01 14:00:00,284.191,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,14,4,0,12,326.15,304.954,229.39779166666665,81.10445669252495
2017-12-01 15:00:00,262.794,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,15,4,0,12,284.191,287.286,228.37729166666665,80.49621232649018
2017-12-01 16:00:00,265.497,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,16,4,0,12,262.794,299.933,226.94245833333332,79.46559769894463
2017-12-01 17:00:00,272.708,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,17,4,0,12,265.497,301.282,225.751875,78.51171765955327
2017-12-01 18:00:00,273.457,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,18,4,0,12,272.708,295.536,224.83191666666664,77.78445936097941
2017-12-01 19:00:00,236.323,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,19,4,0,12,273.457,248.458,224.32629166666666,77.66355144746548
2017-12-01 20:00:00,179.932,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,20,4,0,12,236.323,190.861,223.87091666666666,77.89998513474119
2017-12-01 21:00:00,135.625,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,21,4,0,12,179.932,155.122,223.05854166666666,78.74517683558717
2017-12-01 22:00:00,130.348,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,22,4,0,12,135.625,135.553,222.84166666666667,79.0034016882753
2017-12-01 23:00:00,127.589,17.78,0.52,0.0,1.5,86.78,-0.03,-3.78,4.82,1.33,0,23,4,0,12,130.348,135.972,222.492375,79.42159530265441
2017-12-02 00:00:00,130.99,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,0,5,1,12,127.589,134.176,222.35962499999997,79.57813906869153
2017-12-02 01:00:00,134.246,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,1,5,1,12,130.99,136.848,222.25120833333332,79.70138174732675
2017-12-02 02:00:00,134.071,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,2,5,1,12,134.246,137.187,222.12137499999997,79.84837828731568
2017-12-02 03:00:00,133.321,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,3,5,1,12,134.071,137.227,221.95862499999998,80.03270441285866
2017-12-02 04:00:00,181.134,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,4,5,1,12,133.321,138.536,223.73354166666664,78.56099391250132
2017-12-02 05:00:00,188.609,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,5,5,1,12,181.134,145.993,225.5092083333333,77.19725000225966
2017-12-02 06:00:00,201.144,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,6,5,1,12,188.609,189.685,225.98666666666668,77.00123450770315
2017-12-02 07:00:00,187.914,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,7,5,1,12,201.144,219.895,224.654125,77.38699368044273
2017-12-02 08:00:00,202.429,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,8,5,1,12,187.914,284.319,221.24204166666667,76.44145800914278
2017-12-02 09:00:00,155.431,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,9,5,1,12,202.429,312.52,214.69666666666663,74.99769291330868
2017-12-02 10:00:00,133.356,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,10,5,1,12,155.431,319.685,206.93295833333335,73.28152699809267
2017-12-02 11:00:00,126.478,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,11,5,1,12,133.356,339.802,198.04445833333332,69.2936029088198
2017-12-02 12:00:00,125.547,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,12,5,1,12,126.478,349.33,188.72016666666664,62.80363693405783
2017-12-02 13:00:00,122.731,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,13,5,1,12,125.547,326.15,180.244375,56.89895721579231
2017-12-02 14:00:00,123.347,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,14,5,1,12,122.731,284.191,173.5425416666667,53.4939091997998
2017-12-02 15:00:00,123.807,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,15,5,1,12,123.347,262.794,167.75141666666667,50.870539690743335
2017-12-02 16:00:00,126.819,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,16,5,1,12,123.807,265.497,161.97316666666669,47.01508505063857
2017-12-02 17:00:00,117.691,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,17,5,1,12,126.819,272.708,155.514125,41.46085887165045
2017-12-02 18:00:00,123.956,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,18,5,1,12,117.691,273.457,149.28491666666667,33.421670552418355
2017-12-02 19:00:00,126.122,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,19,5,1,12,123.956,236.323,144.69320833333333,28.088421988857892
2017-12-02 20:00:00,125.295,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,20,5,1,12,126.122,179.932,142.41666666666666,27.311569444762867
2017-12-02 21:00:00,122.734,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,21,5,1,12,125.295,135.625,141.87954166666665,27.57642230157098
2017-12-02 22:00:00,123.162,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,22,5,1,12,122.734,130.348,141.580125,27.745565132986265
2017-12-02 23:00:00,122.096,17.3,1.0,0.0,0.38,86.59,0.16,-3.73,5.73,1.68,1,23,5,1,12,123.162,127.589,141.35125000000002,27.888285823899636
2017-12-03 00:00:00,123.412,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,0,6,1,12,122.096,130.99,141.03549999999998,28.05310772367992
2017-12-03 01:00:00,124.041,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,1,6,1,12,123.412,134.246,140.61029166666665,28.237228037803654
2017-12-03 02:00:00,123.896,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,2,6,1,12,124.041,134.071,140.18633333333332,28.415500608654515
2017-12-03 03:00:00,126.438,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,3,6,1,12,123.896,133.321,139.89954166666666,28.522337090927305
2017-12-03 04:00:00,129.66,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,4,6,1,12,126.438,181.134,137.75479166666665,27.191122432302794
2017-12-03 05:00:00,126.942,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,5,6,1,12,129.66,188.609,135.18533333333332,25.002199356586914
2017-12-03 06:00:00,127.606,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,6,6,1,12,126.942,201.144,132.12125,20.70402543982405
2017-12-03 07:00:00,132.653,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,7,6,1,12,127.606,187.914,129.81870833333332,16.964559537529013
2017-12-03 08:00:00,129.546,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,8,6,1,12,132.653,202.429,126.78191666666667,6.996284336296855
2017-12-03 09:00:00,131.378,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,9,6,1,12,129.546,155.431,125.77970833333332,3.623904709816608
2017-12-03 10:00:00,125.798,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,10,6,1,12,131.378,133.356,125.46479166666667,3.245543847734775
2017-12-03 11:00:00,126.917,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,11,6,1,12,125.798,126.478,125.48308333333334,3.252731626809591
2017-12-03 12:00:00,126.166,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,12,6,1,12,126.917,125.547,125.508875,3.2557132032431997
2017-12-03 13:00:00,126.671,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,13,6,1,12,126.166,122.731,125.67304166666666,3.2085449970359683
2017-12-03 14:00:00,123.891,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,14,6,1,12,126.671,123.347,125.69570833333334,3.193283542157401
2017-12-03 15:00:00,123.972,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,15,6,1,12,123.891,123.807,125.70258333333332,3.189215467308173
2017-12-03 16:00:00,122.828,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,16,6,1,12,123.972,126.819,125.53629166666666,3.232231460677805
2017-12-03 17:00:00,123.422,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,17,6,1,12,122.828,117.691,125.77508333333333,2.811787902734027
2017-12-03 18:00:00,124.163,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,18,6,1,12,123.422,123.956,125.78370833333332,2.806277442620641
2017-12-03 19:00:00,124.555,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,19,6,1,12,124.163,126.122,125.71841666666667,2.816275769515695
2017-12-03 20:00:00,122.17,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,20,6,1,12,124.555,125.295,125.58820833333334,2.907467820705679
2017-12-03 21:00:00,121.835,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,21,6,1,12,122.17,122.734,125.55075,2.9512995110905873
2017-12-03 22:00:00,125.293,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,22,6,1,12,121.835,123.162,125.63954166666666,2.9080471256430744
2017-12-03 23:00:00,127.098,16.22,2.08,0.0,0.03,86.71,0.44,-2.94,7.09,1.95,1,23,6,1,12,125.293,122.096,125.84795833333332,2.820984171110735
2017-12-04 00:00:00,128.666,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,0,0,0,12,127.098,123.412,126.066875,2.8275828256104307
2017-12-04 01:00:00,129.748,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,1,0,0,12,128.666,124.041,126.30466666666666,2.889106988019676
2017-12-04 02:00:00,139.753,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,2,0,0,12,129.748,123.896,126.965375,3.9373282909192096
2017-12-04 03:00:00,139.443,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,3,0,0,12,139.753,126.438,127.50725,4.685429127467213
2017-12-04 04:00:00,137.632,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,4,0,0,12,139.443,129.66,127.83941666666668,5.108189749247423
2017-12-04 05:00:00,154.437,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,5,0,0,12,137.632,126.942,128.98504166666666,7.446271261085531
2017-12-04 06:00:00,183.975,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,6,0,0,12,154.437,127.606,131.33374999999998,13.456660549780164
2017-12-04 07:00:00,201.869,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,7,0,0,12,183.975,132.653,134.21775,19.713978190830527
2017-12-04 08:00:00,312.602,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,8,0,0,12,201.869,129.546,141.84508333333332,41.358258625265705
2017-12-04 09:00:00,334.483,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,9,0,0,12,312.602,131.378,150.30779166666667,56.9601754577003
2017-12-04 10:00:00,360.39,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,10,0,0,12,334.483,125.798,160.08245833333334,70.97561194613655
2017-12-04 11:00:00,355.159,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,11,0,0,12,360.39,126.917,169.59254166666668,80.93144477781331
2017-12-04 12:00:00,351.344,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,12,0,0,12,355.159,126.166,178.97495833333332,88.387163538545
2017-12-04 13:00:00,326.655,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,13,0,0,12,351.344,126.671,187.30762500000003,92.56959220937411
2017-12-04 14:00:00,290.577,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,14,0,0,12,326.655,123.891,194.252875,93.84890627020746
2017-12-04 15:00:00,270.924,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,15,0,0,12,290.577,123.972,200.37587499999998,93.85800299634568
2017-12-04 16:00:00,274.865,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,16,0,0,12,270.924,122.828,206.71075,93.52662725813815
2017-12-04 17:00:00,273.982,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,17,0,0,12,274.865,123.422,212.98408333333336,92.74325998663946
2017-12-04 18:00:00,275.313,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,18,0,0,12,273.982,124.163,219.282,91.57414700240203
2017-12-04 19:00:00,239.457,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,19,0,0,12,275.313,124.555,224.06958333333333,89.38380467493444
2017-12-04 20:00:00,193.622,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,20,0,0,12,239.457,122.17,227.04675,87.00037234115825
2017-12-04 21:00:00,154.978,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,21,0,0,12,193.622,121.835,228.42770833333336,85.50797404945251
2017-12-04 22:00:00,135.441,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,22,0,0,12,154.978,125.293,228.85054166666666,84.99938167293324
2017-12-04 23:00:00,136.162,15.24,3.06,0.0,0.05,91.81,1.35,-1.79,7.92,1.89,0,23,0,0,12,135.441,127.098,229.22820833333333,84.54655141707501
2017-12-05 00:00:00,137.356,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,0,1,0,12,136.162,128.666,229.59029166666667,84.11465870670936
2017-12-05 01:00:00,139.343,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,1,1,0,12,137.356,129.748,229.99008333333333,83.64095056480554
2017-12-05 02:00:00,140.143,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,2,1,0,12,139.343,139.753,230.00633333333334,83.62269270212367
2017-12-05 03:00:00,141.352,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,3,1,0,12,140.143,139.443,230.085875,83.53366427053312
2017-12-05 04:00:00,143.226,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,4,1,0,12,141.352,137.632,230.31895833333337,83.27186892367587
2017-12-05 05:00:00,146.261,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,5,1,0,12,143.226,154.437,229.97829166666665,83.61183060947738
2017-12-05 06:00:00,209.625,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,6,1,0,12,146.261,183.975,231.04704166666667,83.1609542605189
2017-12-05 07:00:00,227.904,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,7,1,0,12,209.625,201.869,232.13183333333336,82.93328834339965
2017-12-05 08:00:00,273.532,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,8,1,0,12,227.904,312.602,230.50391666666664,81.65870667065073
2017-12-05 09:00:00,298.746,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,9,1,0,12,273.532,334.483,229.014875,79.98897720600095
2017-12-05 10:00:00,320.432,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,10,1,0,12,298.746,360.39,227.34995833333335,77.51313477670355
2017-12-05 11:00:00,331.71,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,11,1,0,12,320.432,355.159,226.3729166666667,75.96438981575436
2017-12-05 12:00:00,334.969,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,12,1,0,12,331.71,351.344,225.69062500000004,74.85862068262817
2017-12-05 13:00:00,324.862,14.34,3.96,0.0,0.0,74.18,2.7,-1.02,8.93,1.39,0,13,1,0,12,334.969,326.655,225.61591666666664,74.75430007403014
